lhub_ts,dest_ip,count,dest_port,action
,192.0.72.2,1,443,allowed
,192.0.72.24,1,443,allowed
,192.0.72.26,1,443,allowed
,192.0.72.3,2,443,allowed
,192.0.73.2,53,443,allowed
,192.0.73.2,4,80,allowed
,192.0.76.3,3,443,allowed
,192.0.77.2,18,443,allowed
,192.0.77.32,13,443,allowed
,192.0.77.37,1,443,allowed
,192.0.78.19,1,443,allowed
,192.0.78.23,1,443,allowed
,192.0.78.32,1,443,allowed
,192.0.79.33,2,443,allowed
,192.110.161.58,8,80,allowed
,192.124.249.19,3,443,allowed
,192.124.249.19,2,80,allowed
,192.147.130.243,2,443,allowed
,192.147.130.245,1,443,allowed
,192.168.7.41,1,50673,blocked
,192.168.7.41,1,64088,blocked
,192.168.86.23,1,8009,allowed
,192.168.86.26,32,63993,allowed
,192.184.69.151,1,443,allowed
,192.184.69.153,1,443,allowed
,192.184.69.187,1,443,allowed
,192.184.69.210,1,443,allowed
,192.184.69.233,2,443,allowed
,192.184.69.241,1,443,allowed
,192.184.69.250,2,443,allowed
,192.190.92.17,7,443,allowed
,192.190.92.17,2,80,allowed
,192.190.92.22,1,443,allowed
,192.193.179.248,1,443,allowed
,192.193.200.243,4,443,allowed
,192.204.12.158,2,443,allowed
,192.204.12.158,6,8801,allowed
,192.204.13.50,1,443,allowed
,192.204.13.50,3,8801,allowed
,192.225.158.2,2,3478,allowed
,192.225.158.3,1,443,allowed
,192.225.159.21,5,443,allowed
,192.229.163.248,3,443,allowed
,192.229.163.25,6,443,allowed
,192.229.163.25,1,80,allowed
,192.229.163.55,1,443,allowed
,192.229.173.16,9,443,allowed
,192.229.173.207,3,443,allowed
,192.229.210.163,24,443,allowed
,192.229.210.228,6,443,allowed
,192.243.232.2,1,443,allowed
,192.243.232.36,6,443,allowed
,192.243.232.58,7,443,allowed
,192.28.144.124,1,443,allowed
,192.30.253.124,2,443,allowed
,192.30.253.125,1,443,allowed
,192.30.255.112,9,22,allowed
,192.30.255.112,11,443,allowed
,192.30.255.113,6,22,allowed
,192.30.255.113,17,443,allowed
,192.30.255.116,1,443,allowed
,192.30.255.117,1,443,allowed
,192.33.31.162,1,443,allowed
,192.33.31.80,2,443,allowed
,192.64.74.178,1,443,allowed
,192.65.229.43,1,443,allowed
,193.191.128.34,8,80,allowed
,193.201.34.54,2,443,allowed
,193.235.51.113,7,443,allowed
,193.235.51.113,8,80,allowed
,193.70.32.222,37,443,allowed
,195.201.59.236,1,443,allowed
,195.21.137.209,57,123,allowed
,195.244.31.10,1,443,allowed
,198.199.94.97,1,443,allowed
,198.211.110.157,3,443,allowed
,198.23.90.56,2,443,allowed
,198.23.90.62,1,443,allowed
,198.252.206.25,2,443,allowed
,198.35.26.112,1,443,allowed
,198.50.238.163,164,123,allowed
,198.54.115.203,1,443,allowed
,198.54.12.111,3,443,allowed
,198.54.12.127,6,443,allowed
,198.54.12.139,2,443,allowed
,198.54.12.145,1,80,allowed
,198.54.12.96,3,443,allowed
,198.8.71.128,4,443,allowed
,198.8.71.129,1,443,allowed
,199.116.164.66,5,443,allowed
,199.166.0.200,5,443,allowed
,199.166.0.24,4,443,allowed
,199.166.0.26,20,443,allowed
,199.166.0.32,11,443,allowed
,199.167.52.141,1467,443,allowed
,199.180.133.100,191,123,allowed
,199.187.116.153,1,443,allowed
,199.187.116.90,1,443,allowed
,199.187.116.91,1,443,allowed
,199.187.193.166,2,443,allowed
,199.204.171.115,1,443,allowed
,199.204.171.68,2,443,allowed
,199.212.0.63,14,53,blocked
,199.232.69.130,2,443,allowed
,199.232.73.130,2,443,allowed
,199.232.9.130,2,443,allowed
,199.233.255.85,1,443,allowed
,199.244.50.41,1,443,allowed
,199.244.50.43,1,443,allowed
,199.250.160.129,1,443,allowed
,199.83.131.135,2,443,allowed
,20.190.133.76,1,443,allowed
,20.41.46.145,4,443,blocked
,20.45.1.107,8,443,blocked
,20.46.146.84,4,443,allowed
,201.159.221.67,6,443,allowed
,202.241.208.3,1,443,allowed
,202.241.208.53,1,443,allowed
,203.119.214.124,6,443,allowed
,203.119.215.106,1,443,allowed
,203.205.128.130,2,80,allowed
,203.205.179.203,1,443,blocked
,204.109.13.121,1,443,allowed
,204.11.109.66,1,443,allowed
,204.11.109.67,1,443,allowed
,204.141.210.10,1,443,allowed
,204.141.28.224,1,443,allowed
,204.141.28.224,3,8801,allowed
,204.141.30.180,5,443,allowed
,204.141.30.180,15,8801,allowed
,204.16.244.6,1,443,allowed
,204.16.244.7,2,443,allowed
,204.2.134.162,83,123,allowed
,204.2.138.151,1,443,allowed
,204.2.197.201,1,443,allowed
,204.2.226.108,2,443,allowed
,204.2.255.251,2,443,allowed
,204.237.133.82,1,443,allowed
,204.237.133.83,2,443,allowed
,204.237.133.91,2,443,allowed
,204.237.133.92,1,443,allowed
,204.61.216.50,10,53,blocked
,204.76.212.99,1,443,allowed
,204.79.197.200,24,443,allowed
,204.79.197.212,1,80,allowed
,204.79.197.254,1,443,allowed
,204.93.61.41,10,443,allowed
,205.180.87.146,2,443,allowed
,205.185.208.52,22,443,allowed
,205.185.216.10,14,443,allowed
,205.185.216.10,2,80,allowed
,205.185.216.42,22,443,allowed
,205.185.216.42,3,80,allowed
,205.210.187.128,3,443,allowed
,205.215.210.134,6,443,allowed
,205.234.175.175,7,443,allowed
,206.125.164.83,10,443,allowed
,206.189.73.52,3,443,allowed
,206.213.164.3,8,443,allowed
,207.210.89.150,1,443,allowed
,208.100.40.128,1,80,allowed
,208.113.157.157,83,123,allowed
,208.113.168.54,5,443,allowed
,208.115.126.70,164,123,allowed
,208.67.220.220,14,53,allowed
,208.75.122.11,1,80,allowed
,208.75.122.48,3,443,allowed
,208.82.237.38,5,443,allowed
,208.82.237.54,5,443,allowed
,208.82.238.1,5,443,allowed
,208.82.238.129,3,443,allowed
,208.82.238.130,5,443,allowed
,208.82.238.131,10,443,allowed
,208.82.238.132,28,443,allowed
,208.82.238.145,60,443,allowed
,208.82.238.146,6,443,allowed
,208.82.238.147,12,443,allowed
,208.82.238.148,7,443,allowed
,208.82.238.17,11,443,allowed
,208.82.238.18,2,443,allowed
,208.82.238.2,1,443,allowed
,208.82.238.20,14,443,allowed
,208.82.238.225,18,443,allowed
,208.82.238.226,2,443,allowed
,208.82.238.227,12,443,allowed
,208.82.238.228,25,443,allowed
,208.82.238.241,18,443,allowed
,208.82.238.242,5,443,allowed
,208.82.238.243,12,443,allowed
,208.82.238.244,27,443,allowed
,208.82.238.3,6,443,allowed
,208.82.238.33,6,443,allowed
,208.82.238.34,3,443,allowed
,208.82.238.35,7,443,allowed
,208.82.238.36,8,443,allowed
,208.82.238.49,20,443,allowed
,208.82.238.50,4,443,allowed
,208.82.238.51,77,443,allowed
,208.82.238.52,9,443,allowed
,208.85.40.115,6,80,allowed
,208.85.40.144,1,443,allowed
,208.85.40.145,1,443,allowed
,208.85.40.146,1,443,allowed
,208.85.40.93,9,443,allowed
,208.89.12.87,2,443,allowed
,208.91.197.27,1,443,allowed
,208.94.116.119,1,443,allowed
,208.94.116.119,1,80,allowed
,208.99.84.102,11,443,allowed
,208.99.84.104,2,80,allowed
,209.140.145.151,1,443,allowed
,209.15.36.22,2,443,allowed
,209.15.36.23,2,443,allowed
,209.15.36.34,2,443,allowed
,209.177.149.137,128,443,allowed
,209.177.149.138,140,443,allowed
,209.191.163.208,2,443,allowed
,209.191.163.209,1,443,allowed
,209.191.163.210,4,443,allowed
,209.197.3.15,34,443,allowed
,209.197.3.15,2,80,allowed
,209.204.225.114,3,443,allowed
,209.205.217.82,1,443,allowed
,209.216.230.240,17,443,allowed
,209.237.193.128,1,443,allowed
,209.237.194.128,2,443,allowed
,209.237.195.128,1,443,allowed
,209.237.196.128,1,443,allowed
,209.237.198.128,1,443,allowed
,209.237.202.128,1,443,allowed
,209.250.157.142,7,80,allowed
,209.58.131.100,12,443,allowed
,209.85.226.39,1,443,allowed
,213.155.156.167,1,443,allowed
,213.155.156.180,1,443,allowed
,213.202.235.9,1,443,allowed
,213.230.210.230,4,443,allowed
,213.27.154.204,1,443,allowed
,216.113.185.17,1,443,allowed
,216.137.36.234,2,443,allowed
,216.137.36.235,3,443,allowed
,216.155.194.56,16,443,allowed
,216.17.8.3,10,443,allowed
,216.17.8.4,1,4287,allowed
,216.17.8.4,2,443,allowed
,216.17.8.47,11,443,allowed
,216.17.8.48,1,4287,allowed
,216.17.8.48,11,443,allowed
,216.17.8.51,1,4287,allowed
,216.17.8.51,25,443,allowed
,216.176.200.22,1,443,allowed
,216.200.232.185,2,443,allowed
,216.200.232.195,1,443,allowed
,216.200.232.234,1,443,allowed
,216.218.192.90,8,443,allowed
,216.229.4.69,82,123,allowed
,216.239.32.116,85,443,allowed
,216.239.32.21,21,443,allowed
,216.239.32.65,1,443,allowed
,216.239.36.126,5,443,allowed
,216.239.38.129,1,443,allowed
,216.52.31.73,1,443,allowed
,216.58.194.161,356,443,allowed
,216.58.194.162,35,443,allowed
,216.58.194.163,132,443,allowed
,216.58.194.163,1,80,allowed
,216.58.194.164,117,443,allowed
,216.58.194.165,133,443,allowed
,216.58.194.166,1,443,allowed
,216.58.194.168,7,443,allowed
,216.58.194.170,381,443,allowed
,216.58.194.170,1,80,allowed
,216.58.194.173,21,443,allowed
,216.58.194.174,540,443,allowed
,216.58.194.180,13,443,allowed
,216.58.194.182,1,443,allowed
,216.58.194.35,1,443,allowed
,216.58.195.65,102,443,allowed
,216.58.195.66,28,443,allowed
,216.58.195.67,242,443,allowed
,216.58.195.67,3,80,allowed
,216.58.195.68,53,443,allowed
,216.58.195.69,89,443,allowed
,216.58.195.70,12,443,allowed
,216.58.195.72,7,443,allowed
,216.58.195.74,296,443,allowed
,216.58.195.77,40,443,allowed
,216.58.195.78,484,443,allowed
,216.58.195.78,3,80,allowed
,216.58.195.83,2,443,allowed
,216.58.195.84,2,443,allowed
,216.58.195.86,3,443,allowed
,216.58.196.227,1,443,allowed
,216.58.196.67,1,443,allowed
,216.58.197.195,1,443,allowed
,216.58.201.227,1,443,allowed
,216.58.202.131,1,443,allowed
,216.58.204.131,2,443,allowed
,216.58.204.99,2,443,allowed
,216.58.205.131,3,443,allowed
,216.58.209.3,1,443,allowed
,216.58.211.3,1,443,allowed
,216.58.213.163,2,443,allowed
,216.58.213.3,1,443,allowed
,216.58.215.99,3,443,allowed
,216.58.217.195,2,443,allowed
,216.58.222.195,34,443,allowed
,216.58.222.227,34,443,allowed
,216.6.2.70,81,123,allowed
,216.66.218.148,10,443,allowed
,217.196.149.50,1,443,allowed
,218.42.146.74,3,443,allowed
,23.101.120.195,4,443,allowed
,23.101.203.117,10,443,allowed
,23.111.9.16,1,443,allowed
,23.111.9.35,9,443,allowed
,23.111.9.64,2,443,allowed
,23.12.40.10,5,443,allowed
,23.12.40.10,3,80,allowed
,23.12.40.40,5,443,allowed
,23.131.160.7,82,123,allowed
,23.194.190.53,2,443,allowed
,23.195.228.18,1,443,allowed
,23.195.233.103,1,443,allowed
,23.195.71.133,3,443,allowed
,23.197.245.183,1,443,allowed
,23.197.247.224,1,443,allowed
,23.197.247.34,51,443,allowed
,23.197.50.104,1,80,allowed
,23.197.50.106,3,80,allowed
,23.197.50.128,1,80,allowed
,23.197.50.136,32,80,allowed
,23.197.50.145,1,443,allowed
,23.197.50.153,2,443,allowed
,23.197.50.160,12,80,allowed
,23.197.50.163,1,80,allowed
,23.197.50.17,5,80,allowed
,23.197.50.171,2,443,allowed
,23.197.50.184,1,443,allowed
,23.197.50.192,1,443,allowed
,23.197.50.27,1,80,allowed
,23.197.50.40,5,80,allowed
,23.197.50.48,12,443,allowed
,23.197.50.48,1,80,allowed
,23.197.50.50,3,80,allowed
,23.197.50.57,9,80,allowed
,23.197.50.58,6,80,allowed
,23.197.50.59,3,443,allowed
,23.197.50.59,16,80,allowed
,23.197.50.64,3,443,allowed
,23.197.50.64,9,80,allowed
,23.197.50.65,1,443,allowed
,23.197.51.18,1,443,allowed
,23.197.51.27,3,443,allowed
,23.197.51.32,1,443,allowed
,23.197.51.42,1,443,allowed
,23.197.96.105,1,443,allowed
,23.197.96.124,1,443,allowed
,23.197.96.127,144,443,allowed
,23.197.96.14,4,443,allowed
,23.197.96.166,2,443,allowed
,23.197.96.195,2,443,allowed
,23.197.96.209,2,443,allowed
,23.197.96.214,1,443,allowed
,23.197.96.236,5,443,allowed
,23.197.96.254,13,443,allowed
,23.197.96.26,1,443,allowed
,23.197.96.28,2,443,allowed
,23.197.96.32,3,443,allowed
,23.197.96.47,3,443,allowed
,23.197.96.47,6,80,allowed
,23.197.96.84,6,443,allowed
,23.197.97.11,3,443,allowed
,23.197.97.173,3,443,allowed
,23.197.97.209,1,443,allowed
,23.197.97.48,2,443,allowed
,23.197.97.57,3,443,allowed
,23.197.97.73,1,443,allowed
,23.197.98.112,20,443,allowed
,23.197.98.136,9,443,allowed
,23.197.98.145,1,443,allowed
,23.197.98.162,53,443,allowed
,23.197.98.202,1,443,allowed
,23.197.98.213,2,443,allowed
,23.197.98.24,2,443,allowed
,23.197.98.49,4,443,allowed
,23.197.98.69,2,443,allowed
,23.197.98.69,1,80,allowed
,23.197.99.164,7,443,allowed
,23.197.99.176,2,80,allowed
,23.197.99.199,12,443,allowed
,23.197.99.202,2,443,allowed
,23.197.99.204,1,443,allowed
,23.197.99.206,158,443,allowed
,23.197.99.238,6,443,allowed
,23.197.99.242,1,443,allowed
,23.20.99.112,51,4282,allowed
,23.20.99.112,25,4287,blocked
,23.204.58.179,2,443,allowed
,23.21.110.14,1,443,allowed
,23.21.125.38,1,443,allowed
,23.21.128.48,1,443,allowed
,23.21.135.53,1,443,allowed
,23.21.148.61,1,443,allowed
,23.21.156.125,1,443,allowed
,23.21.175.221,1,443,allowed
,23.21.200.162,1,443,allowed
,23.21.214.132,1,443,allowed
,23.21.235.166,1,443,allowed
,23.21.242.90,1,443,allowed
,23.21.43.61,1,443,allowed
,23.21.44.163,2,443,allowed
,23.21.49.138,1,443,allowed
,23.21.54.82,1,443,allowed
,23.21.60.157,1,443,allowed
,23.21.68.248,2,443,allowed
,23.21.70.58,1,443,allowed
,23.21.87.43,1,443,allowed
,23.21.96.238,1,443,allowed
,23.213.108.82,1,443,allowed
,23.213.96.39,31,443,allowed
,23.219.38.34,1,80,allowed
,23.22.248.189,11,443,allowed
,23.222.150.226,1,443,allowed
,23.222.151.224,1,80,allowed
,23.222.152.192,4,443,allowed
,23.223.162.103,1,443,allowed
,23.223.164.213,1,443,allowed
,23.223.195.139,2,80,allowed
,23.223.195.203,1,80,allowed
,23.223.198.57,1,80,allowed
,23.223.198.75,1,80,allowed
,23.223.56.139,1,80,allowed
,23.223.56.186,1,80,allowed
,23.223.56.35,2,80,allowed
,23.223.56.51,2,443,allowed
,23.223.56.64,3,80,allowed
,23.223.57.24,2,80,allowed
,23.223.57.65,20,443,allowed
,23.223.57.74,2,443,allowed
,23.227.38.32,3,443,allowed
,23.227.38.64,3,443,allowed
,23.23.100.12,1,443,allowed
,23.23.106.193,1,443,allowed
,23.23.119.93,1,443,allowed
,23.23.123.58,1,443,allowed
,23.23.123.78,1,443,allowed
,23.23.124.210,1,443,allowed
,23.23.134.221,1,443,allowed
,23.23.136.192,1,443,allowed
,23.23.142.255,1,443,allowed
,23.23.148.102,1,443,allowed
,23.23.149.29,1,443,allowed
,23.23.158.227,1,443,allowed
,23.23.160.95,1,443,allowed
,23.23.161.182,6,443,allowed
,23.23.169.104,1,443,allowed
,23.23.171.73,1,443,allowed
,23.23.216.33,1,443,allowed
,23.23.233.210,1,443,allowed
,23.23.249.245,2,443,allowed
,23.23.73.181,1,443,allowed
,23.35.180.101,2,443,allowed
,23.35.180.89,25,443,allowed
,23.35.181.137,2,443,allowed
,23.35.184.238,2,443,allowed
,23.38.182.220,1,443,allowed
,23.43.167.170,1,443,allowed
,23.45.184.96,7,443,allowed
,23.46.210.227,1,80,allowed
,23.48.32.72,1,443,allowed
,23.52.140.230,42,443,allowed
,23.52.176.194,9,443,allowed
,23.57.33.68,2,443,allowed
,23.57.33.68,4,80,allowed
,23.57.34.222,1,443,allowed
,23.57.37.188,1,443,allowed
,23.57.38.247,3,443,allowed
,23.57.45.44,1,443,allowed
,23.57.46.171,3,443,allowed
,23.57.47.191,19,443,allowed
,23.57.52.230,1,443,allowed
,23.57.52.97,1,443,allowed
,23.6.200.125,2,443,allowed
,23.62.236.176,1,80,allowed
,23.63.242.170,1,80,allowed
,23.64.186.124,1,443,allowed
,23.64.191.153,2,443,allowed
,23.67.71.9,1,443,allowed
,23.73.185.162,13,443,allowed
,23.75.41.134,2,443,allowed
,23.79.178.238,8,443,allowed
,23.79.185.164,2,443,allowed
,23.96.111.19,1,443,allowed
,25.15.16.244,1,45171,blocked
,25.15.16.244,1,58872,blocked
,3.113.69.108,1,443,allowed
,3.14.194.199,1,443,allowed
,3.18.202.126,1,443,allowed
,3.208.67.142,2,443,allowed
,3.209.155.82,2,443,allowed
,3.209.204.153,3,443,allowed
,3.209.208.129,6,443,allowed
,3.210.101.139,1,443,allowed
,3.210.169.222,4,443,allowed
,3.210.231.21,2,443,allowed
,3.211.5.253,53,4282,allowed
,3.211.5.253,24,4287,blocked
,3.211.67.240,1,443,allowed
,3.211.78.233,1,443,allowed
,3.212.234.252,5,443,allowed
,3.212.242.208,1,443,allowed
,3.213.105.149,1,443,allowed
,3.213.199.132,1,443,allowed
,3.213.21.182,2,443,allowed
,3.213.37.58,1,443,allowed
,3.213.5.196,8,443,allowed
,3.214.131.178,6,443,allowed
,3.214.178.145,1,443,allowed
,3.214.59.198,1,443,allowed
,3.214.66.234,11,443,allowed
,3.215.210.112,1,443,allowed
,3.215.231.33,1,443,allowed
,3.215.37.162,1,443,allowed
,3.216.1.140,3,443,allowed
,3.216.46.215,1,443,allowed
,3.216.47.199,1,443,allowed
,3.217.182.206,1,443,allowed
,3.217.63.247,4,443,allowed
,3.218.205.246,1,443,allowed
,3.218.38.245,1,443,allowed
,3.218.6.162,1,443,allowed
,3.219.13.251,19,443,allowed
,3.219.145.240,1,443,allowed
,3.219.164.207,1,443,allowed
,3.219.192.6,1,443,allowed
,3.219.209.46,5,443,allowed
,3.219.241.7,4,443,allowed
,3.219.64.173,2,443,allowed
,3.220.120.117,1,443,allowed
,3.220.124.255,1,443,allowed
,3.220.125.240,7,443,allowed
,3.220.153.5,69,443,allowed
,3.220.5.127,126,443,allowed
,3.221.122.115,1,443,allowed
,3.221.144.66,1,443,allowed
,3.221.148.167,1,443,allowed
,3.221.236.181,1,443,allowed
,3.221.62.37,1,443,allowed
,3.221.77.222,1,443,allowed
,3.222.169.222,1,443,allowed
,3.222.244.117,7,443,allowed
,3.222.72.107,1,443,allowed
,3.223.11.92,2,443,allowed
,3.223.137.124,1,443,allowed
,3.223.151.89,3,443,allowed
,3.223.156.206,1,443,allowed
,3.223.182.220,2,443,allowed
,3.223.24.224,3,443,allowed
,3.223.74.179,2,443,allowed
,3.223.89.173,1,443,allowed
,3.224.128.24,1,443,allowed
,3.224.140.158,2,443,allowed
,3.224.16.38,1,443,allowed
,3.224.178.246,1,443,allowed
,3.224.202.251,1,443,allowed
,3.224.215.211,5,443,allowed
,3.224.219.57,1,443,allowed
,3.224.23.57,11,443,allowed
,3.224.30.209,1,443,allowed
,3.224.67.98,1,443,allowed
,3.224.85.249,3,443,allowed
,3.225.122.44,1,443,allowed
,3.225.142.245,4,443,allowed
,3.225.172.191,1,443,allowed
,3.225.175.241,1,443,allowed
,3.225.30.246,2,443,allowed
,3.225.50.203,1,443,allowed
,3.225.77.184,2,443,allowed
,3.225.8.84,1,443,allowed
,3.225.94.20,2,443,allowed
,3.226.118.31,1,443,allowed
,3.226.136.29,1,443,allowed
,3.226.3.5,2,443,allowed
,3.226.40.25,2,443,allowed
,3.226.5.56,1,443,allowed
,3.227.79.134,2,443,allowed
,3.248.126.223,1,443,allowed
,3.248.46.143,2,443,allowed
,3.81.194.220,635,9997,allowed
,3.81.242.153,2,443,allowed
,3.81.255.217,640,9997,allowed
,3.84.33.118,5,443,allowed
,3.85.1.56,1,443,allowed
,3.88.238.59,4,443,allowed
,3.94.138.187,60,443,allowed
,3.94.23.218,3,443,allowed
,3.94.241.53,5,443,allowed
,31.13.70.1,4,443,allowed
,31.13.70.3,12,443,allowed
,31.13.70.36,34,443,allowed
,31.13.79.52,7,3478,allowed
,31.13.93.20,12,443,allowed
,31.13.93.26,62,443,allowed
,31.13.93.52,7,3478,allowed
,31.13.93.63,57,443,allowed
,31.222.73.198,1,443,allowed
,31.222.73.64,23,443,allowed
,31.222.77.244,10,443,allowed
,34.192.134.196,1,443,allowed
,34.192.182.239,1,443,allowed
,34.192.183.5,1,443,allowed
,34.192.55.122,1,443,allowed
,34.193.142.87,1,443,allowed
,34.193.229.145,1,443,allowed
,34.193.254.51,1,443,allowed
,34.194.103.109,1,80,allowed
,34.194.104.140,4,443,allowed
,34.194.209.108,8,443,allowed
,34.194.230.138,1,443,allowed
,34.195.170.150,2,443,allowed
,34.195.178.42,1,443,allowed
,34.195.196.170,1,443,allowed
,34.195.25.78,1,443,allowed
,34.195.30.94,2,443,allowed
,34.195.49.195,2,443,allowed
,34.195.79.45,2,443,allowed
,34.196.162.109,1,443,allowed
,34.196.237.103,6,443,allowed
,34.196.56.189,2,443,allowed
,34.196.57.87,2,443,allowed
,34.197.14.54,6,443,allowed
,34.197.153.105,2,443,allowed
,34.197.170.114,1,443,allowed
,34.197.213.11,3,443,allowed
,34.197.225.25,1,443,allowed
,34.197.249.157,1,443,allowed
,34.197.38.234,1,443,allowed
,34.198.132.63,1,443,allowed
,34.198.200.91,2,443,allowed
,34.198.44.215,1,443,allowed
,34.198.56.188,4,443,allowed
,34.198.60.140,1,443,allowed
,34.199.22.159,3,443,allowed
,34.199.29.203,3,443,allowed
,34.199.82.64,2,443,allowed
,34.200.114.19,4,443,allowed
,34.200.13.171,1,443,allowed
,34.200.38.46,1,443,allowed
,34.200.8.183,3,443,allowed
,34.202.103.141,3,443,allowed
,34.202.123.211,2,443,allowed
,34.202.124.26,7,443,allowed
,34.202.246.86,1,443,allowed
,34.202.66.144,118,443,allowed
,34.203.170.45,1,443,allowed
,34.205.109.41,1,443,allowed
,34.205.126.7,3,443,allowed
,34.205.165.243,1,443,allowed
,34.205.66.229,1,443,allowed
,34.206.108.72,6,443,allowed
,34.206.130.40,2,443,allowed
,34.206.165.177,1,443,allowed
,34.206.242.217,2,443,allowed
,34.207.22.192,1,443,allowed
,34.208.124.133,1,443,allowed
,34.208.131.21,2,443,allowed
,34.208.171.2,4,443,allowed
,34.208.2.75,1,443,allowed
,34.208.200.70,2,443,allowed
,34.208.72.71,157,443,allowed
,34.208.85.87,5,80,allowed
