lhub_ts,Account_Name,_time,index,New_Process_ID,Process_Command_Line,Creator_Process_ID,New_Process_Name,Security_ID,ComputerName,Creator_Process_Name,Account_Domain
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:44:48.000-05:00,bene,0xe70,"C:\Windows\System32\Essentials\RunTask.exe /asm:""C:\Program Files\Windows Server\Bin\WebApps\MacWebService\bin\Microsoft.WindowsServerSolutions.MacIntegration.MacWebService.dll"" /class:Microsoft.WindowsServerSolutions.MacIntegration.MacTasks /method:SetOnlineOffline /task:""Macintosh Status Report""",0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:44:34.000-05:00,local,0x2cf8,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=1825643122559010134 --renderer-client-id=2788 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5556 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,"ben,-",2019-06-18T14:44:26.000-05:00,bene,0x1734,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=4981208053942509050 --renderer-client-id=3543 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=8496 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:42:53.000-05:00,bene,0x2540,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=353862090723860097 --renderer-client-id=3542 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1096 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:42:34.000-05:00,local,0x32dc,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15688279192644784092 --renderer-client-id=2787 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10932 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,SPLUNK2$,2019-06-18T14:41:29.000-05:00,local,0xb5c,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:40:47.000-05:00,bene,0x16f4,taskhostex.exe,0x21c,C:\Windows\System32\taskhostex.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:40:11.000-05:00,bene,0x3348,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1300,2772169660324377946,1072921058181861210,131072 --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=13730721549262773583 --renderer-client-id=3541 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5416 /prefetch:1",0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:40:03.000-05:00,bene,0x35fc,"""C:\Windows\system32\SearchFilterHost.exe"" 0 600 604 612 65536 608",0x1910,C:\Windows\System32\SearchFilterHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:40:03.000-05:00,bene,0xf70,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe487_ Global\UsGthrCtrlFltPipeMssGthrPipe487 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0x1910,C:\Windows\System32\SearchProtocolHost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:39:08.000-05:00,bene,0x1c18,reg.exe  QUERY HKLM\Software\Microsoft,0x32e4,C:\Windows\System32\reg.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,SERVERTEST$",2019-06-18T14:38:56.000-05:00,bene,0x11fc,"c:\windows\system32\inetsrv\w3wp.exe -ap ""WebApiService"" -v ""v4.0"" -l ""webengine4.dll"" -a \\.\pipe\iisipma564ec6f-a8fc-45e2-b3c8-6299b8be2c6a -h ""C:\inetpub\temp\apppools\WebApiService\WebApiService.config"" -w """" -m 0 -t 20 -ta 0",0xab8,C:\Windows\System32\inetsrv\w3wp.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56089E+12,"SERVERTEST$,LOCAL SERVICE",2019-06-18T14:38:47.000-05:00,bene,0x21fc,taskhost.exe TpmTasks,0x21c,C:\Windows\System32\taskhost.exe,"S-1-5-18,S-1-5-19",ServerTest.Contoso.local,,"CONTOSO,NT AUTHORITY"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:38:46.000-05:00,bene,0x36e4,taskhost.exe SYSTEM,0x21c,C:\Windows\System32\taskhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:38:34.000-05:00,local,0x3020,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=16891595409810199854 --renderer-client-id=2786 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9720 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,"ben,-",2019-06-18T14:38:22.000-05:00,bene,0x1788,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:38:02.000-05:00,bene,0x3104,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:36:34.000-05:00,local,0x1f70,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=18240975962503651757 --renderer-client-id=2785 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=4408 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:34:48.000-05:00,bene,0x3ec,,0x6f0,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:34:47.000-05:00,bene,0x6f0,,0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,SERVERTEST$",2019-06-18T14:34:47.000-05:00,bene,0x63c,,0x2dc,C:\Windows\System32\sppsvc.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,CONTOSO"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:34:46.000-05:00,bene,0x27b8,,0x2ce4,C:\Windows\System32\conhost.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"SERVERTEST$,-",2019-06-18T14:34:46.000-05:00,bene,0x2ce4,,0x21c,C:\Windows\System32\Essentials\RunTask.exe,"S-1-5-18,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:34:02.000-05:00,bene,0x24cc,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,SPLUNK2$,2019-06-18T14:33:56.000-05:00,local,0x31f8,"""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",0xf60,C:\Windows\System32\SearchFilterHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56089E+12,SPLUNK2$,2019-06-18T14:33:56.000-05:00,local,0x289c,"""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe261_ Global\UsGthrCtrlFltPipeMssGthrPipe261 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0xf60,C:\Windows\System32\SearchProtocolHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56089E+12,"ben,-",2019-06-18T14:32:56.000-05:00,bene,0x12b4,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:32:34.000-05:00,local,0x2e7c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=9254269972449384606 --renderer-client-id=2784 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10892 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,Gord,2019-06-18T14:30:34.000-05:00,local,0x1f68,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13829893541571926056 --renderer-client-id=2783 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=7400 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,"ben,-",2019-06-18T14:28:56.000-05:00,bene,0x2214,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:27:50.000-05:00,bene,0x1b28,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,"ben,-",2019-06-18T14:27:00.000-05:00,bene,0x269c,,0x630,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,"S-1-5-21-4074083065-1943752578-90242396-1117,S-1-0-0",ServerTest.Contoso.local,,"CONTOSO,-"
1.56089E+12,Gord,2019-06-18T14:26:34.000-05:00,local,0x304,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8695715314260727266 --renderer-client-id=2782 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6452 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,SPLUNK2$,2019-06-18T14:26:29.000-05:00,local,0x307c,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56089E+12,Gord,2019-06-18T14:24:34.000-05:00,local,0x1aa8,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13460229976704469108 --renderer-client-id=2781 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5932 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,SPLUNK2$,2019-06-18T14:22:28.000-05:00,local,0x2958,C:\Windows\System32\RuntimeBroker.exe -Embedding,0x1ec,C:\Windows\System32\RuntimeBroker.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56089E+12,SPLUNK2$,2019-06-18T14:22:28.000-05:00,local,0x1764,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56089E+12,Gord,2019-06-18T14:20:34.000-05:00,local,0xd38,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=15197339003959105534 --renderer-client-id=2780 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=9724 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,Gord,2019-06-18T14:18:34.000-05:00,local,0x1dc0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=7001108138190524332 --renderer-client-id=2779 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10952 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,Gord,2019-06-18T14:14:34.000-05:00,local,0x2be0,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=13179613169357671653 --renderer-client-id=2778 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=6204 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,SPLUNK2$,2019-06-18T14:13:14.000-05:00,local,0x2bd4,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56089E+12,SPLUNK2$,2019-06-18T14:13:14.000-05:00,local,0x24f0,%systemroot%\system32\MusNotificationUx.exe ClearActiveNotifications,0xb58,C:\Windows\System32\MusNotificationUx.exe,admin,Splunk2,C:\Windows\System32\MusNotification.exe,WORKGROUP
1.56089E+12,SPLUNK2$,2019-06-18T14:13:14.000-05:00,local,0xb58,C:\WINDOWS\system32\MusNotification.exe,0x7e0,C:\Windows\System32\MusNotification.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56089E+12,Gord,2019-06-18T14:12:34.000-05:00,local,0x221c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=8533735501259150638 --renderer-client-id=2777 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10864 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56089E+12,SPLUNK2$,2019-06-18T14:11:29.000-05:00,local,0x31c0,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s camsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,Gord,2019-06-18T14:08:34.000-05:00,local,0x277c,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=5047186998585796290 --renderer-client-id=2776 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=5272 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,Gord,2019-06-18T14:06:34.000-05:00,local,0x20,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1836,14607855324383857227,15415048851676924760,131072 --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=11089600153574329901 --renderer-client-id=2775 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=10956 /prefetch:1",0x2020,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,admin,Splunk2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,SPLUNK2
1.56088E+12,SPLUNK2$,2019-06-18T14:03:56.000-05:00,local,0x33dc,"""C:\WINDOWS\system32\SearchFilterHost.exe"" 0 772 776 784 8192 780",0xf60,C:\Windows\System32\SearchFilterHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T14:03:56.000-05:00,local,0x3270,"""C:\WINDOWS\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe260_ Global\UsGthrCtrlFltPipeMssGthrPipe260 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""",0xf60,C:\Windows\System32\SearchProtocolHost.exe,admin,Splunk2,C:\Windows\System32\SearchIndexer.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T14:03:28.000-05:00,local,0x864,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T14:03:01.000-05:00,local,0x149c,C:\Windows\System32\RuntimeBroker.exe -Embedding,0x1ec,C:\Windows\System32\RuntimeBroker.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T14:03:00.000-05:00,local,0xf5c,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc,0x37c,C:\Windows\System32\svchost.exe,admin,Splunk2,C:\Windows\System32\services.exe,WORKGROUP
1.56088E+12,SPLUNK2$,2019-06-18T14:03:00.000-05:00,local,0x25a0,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",0x1ec,C:\Windows\System32\backgroundTaskHost.exe,admin,Splunk2,C:\Windows\System32\svchost.exe,WORKGROUP
